Project,Category,File,Path,type,wordcount,topic,tutorial,pageNumber,language
Foundations,Docs-Topics,troubleshooting-015-debugging-a-new-indicator.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-015-debugging-a-new-indicator.json,Debugging a New Indicator,160,Troubleshooting,none,15,RU 
Foundations,Docs-Topics,troubleshooting-006-perception-issues-my-system-gets-slow.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-006-perception-issues-my-system-gets-slow.json,Perception Issues - My System Gets Slow,549,Troubleshooting,none,6,RU 
Foundations,Docs-Topics,troubleshooting-009-perception-issues-indicator-data-seems-wrong.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-009-perception-issues-indicator-data-seems-wrong.json,Perception Issues - Indicator Data Seems Wrong,427,Troubleshooting,none,9,RU 
Foundations,Docs-Topics,troubleshooting-014-debugging-a-task.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-014-debugging-a-task.json,Debugging a Task,153,Troubleshooting,none,14,RU 
Foundations,Docs-Topics,troubleshooting-012-investigating-issues-check-for-errors-at-the-browser.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-012-investigating-issues-check-for-errors-at-the-browser.json,Investigating Issues - Check for Errors at the Browser,94,Troubleshooting,none,12,RU 
Foundations,Docs-Topics,troubleshooting-010-investigating-issues-i-think-i-broke-something.-how-do-i-start-over.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-010-investigating-issues-i-think-i-broke-something.-how-do-i-start-over.json,Investigating Issues - I Think I Broke Something... How Do I Start Over?,128,Troubleshooting,none,10,RU 
Foundations,Docs-Topics,troubleshooting-018-problems-with-computer-time.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-018-problems-with-computer-time.json,Problems With Computer Time,154,Troubleshooting,none,18,RU 
Foundations,Docs-Topics,troubleshooting-011-investigating-issues-on-screen-errors-and-warnings.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-011-investigating-issues-on-screen-errors-and-warnings.json,Investigating Issues - On-Screen Errors and Warnings,154,Troubleshooting,none,11,RU 
Foundations,Docs-Topics,troubleshooting-013-investigating-issues-check-the-integrity-of-your-data.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-013-investigating-issues-check-the-integrity-of-your-data.json,Investigating Issues - Check the Integrity of Your Data,324,Troubleshooting,none,13,RU 
Foundations,Docs-Topics,troubleshooting-004-initial-setup-node-is-not-recognized-as-an-internal-or-external-command.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-004-initial-setup-node-is-not-recognized-as-an-internal-or-external-command.json,Initial Setup - Node is not Recognized as an Internal or External Command,122,Troubleshooting,none,4,RU 
Foundations,Docs-Topics,troubleshooting-017-problems-saving-the-workspace-or-plugins.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-017-problems-saving-the-workspace-or-plugins.json,Problems Saving The Workspace or Plugins,1170,Troubleshooting,none,17,RU 
Foundations,Docs-Topics,troubleshooting-008-perception-issues-market-data-or-indicators-seem-to-be-outdated.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-008-perception-issues-market-data-or-indicators-seem-to-be-outdated.json,Perception Issues - Market Data or Indicators Seem to be Outdated,107,Troubleshooting,none,8,RU 
Foundations,Docs-Topics,troubleshooting-002-how-to-report-an-issue.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-002-how-to-report-an-issue.json,How to Report an Issue,1094,Troubleshooting,none,2,RU 
Foundations,Docs-Topics,troubleshooting-005-initial-setup-superalgos-failed-to-connect-via-websockets.json,Projects/Foundations/Schemas/Docs-Topics/T/Troubleshooting/Troubleshooting/troubleshooting-005-initial-setup-superalgos-failed-to-connect-via-websockets.json,Initial Setup - Superalgos Failed to Connect Via Websockets,198,Troubleshooting,none,5,RU 
Foundations,Docs-Topics,bollinger-data-mine-003-bollinger-channels-bollinger-indicator.json,Projects/Foundations/Schemas/Docs-Topics/B/Bollinger/Bollinger-Data-Mine/bollinger-data-mine-003-bollinger-channels-bollinger-indicator.json,Bollinger Channels - Bollinger Indicator,422,Bollinger Data Mine,none,3,
Foundations,Docs-Topics,bollinger-data-mine-002-bollinger-bands-bb-b-bollinger-indicator.json,Projects/Foundations/Schemas/Docs-Topics/B/Bollinger/Bollinger-Data-Mine/bollinger-data-mine-002-bollinger-bands-bb-b-bollinger-indicator.json,Bollinger Bands (BB - %B) - Bollinger Indicator,466,Bollinger Data Mine,none,2,
Foundations,Docs-Topics,bollinger-data-mine-001-bollinger-by-@luis_fernando_molina.json,Projects/Foundations/Schemas/Docs-Topics/B/Bollinger/Bollinger-Data-Mine/bollinger-data-mine-001-bollinger-by-@luis_fernando_molina.json,Bollinger by @luis_fernando_molina,21,Bollinger Data Mine,none,1,
Foundations,Docs-Topics,branches-management-messages-004-switching-branches-current-branch-not-changed.json,Projects/Foundations/Schemas/Docs-Topics/B/Branches/Branches-Management-Messages/branches-management-messages-004-switching-branches-current-branch-not-changed.json,Switching Branches - Current Branch Not Changed,161,Branches Management Messages,none,4,RU 
Foundations,Docs-Topics,branches-management-messages-002-switching-branches-current-branch-changed.json,Projects/Foundations/Schemas/Docs-Topics/B/Branches/Branches-Management-Messages/branches-management-messages-002-switching-branches-current-branch-changed.json,Switching Branches - Current Branch Changed,132,Branches Management Messages,none,2,RU 
Foundations,Docs-Topics,branches-management-messages-003-switching-branches-contributions-branch-changed.json,Projects/Foundations/Schemas/Docs-Topics/B/Branches/Branches-Management-Messages/branches-management-messages-003-switching-branches-contributions-branch-changed.json,Switching Branches - Contributions Branch Changed,40,Branches Management Messages,none,3,RU 
Foundations,Docs-Topics,branches-management-messages-001-switching-branches-changing-current-branch.json,Projects/Foundations/Schemas/Docs-Topics/B/Branches/Branches-Management-Messages/branches-management-messages-001-switching-branches-changing-current-branch.json,Switching Branches - Changing Current Branch,30,Branches Management Messages,none,1,
Foundations,Docs-Topics,buddha-data-mine-001-candle-patterns-buddah-indicator.json,Projects/Foundations/Schemas/Docs-Topics/B/Buddha/Buddha-Data-Mine/buddha-data-mine-001-candle-patterns-buddah-indicator.json,Candle Patterns - Buddah Indicator,3235,Buddha Data Mine,none,1,DE 
Foundations,Docs-Topics,repository-branches-001-introduction.json,Projects/Foundations/Schemas/Docs-Topics/R/Repository/Repository-Branches/repository-branches-001-introduction.json,Introduction,88,Repository Branches,none,1,RU 
Foundations,Docs-Topics,repository-branches-004-plugins-docs.json,Projects/Foundations/Schemas/Docs-Topics/R/Repository/Repository-Branches/repository-branches-004-plugins-docs.json,Plugins-Docs,111,Repository Branches,none,4,DE RU 
Foundations,Docs-Topics,repository-branches-003-develop.json,Projects/Foundations/Schemas/Docs-Topics/R/Repository/Repository-Branches/repository-branches-003-develop.json,Develop,67,Repository Branches,none,3,RU TR 
Foundations,Docs-Topics,repository-branches-002-master.json,Projects/Foundations/Schemas/Docs-Topics/R/Repository/Repository-Branches/repository-branches-002-master.json,Master,63,Repository Branches,none,2,RU 
Foundations,Docs-Topics,zeus-data-mine-006-super-trend-zeus-indicator.json,Projects/Foundations/Schemas/Docs-Topics/Z/Zeus/Zeus-Data-Mine/zeus-data-mine-006-super-trend-zeus-indicator.json,Super Trend - Zeus Indicator,330,Zeus Data Mine,none,6,
Foundations,Docs-Topics,zeus-data-mine-003-donchian-channel-zeus-indicator.json,Projects/Foundations/Schemas/Docs-Topics/Z/Zeus/Zeus-Data-Mine/zeus-data-mine-003-donchian-channel-zeus-indicator.json,Donchian Channel - Zeus Indicator,256,Zeus Data Mine,none,3,
Foundations,Docs-Topics,zeus-data-mine-001-zeus-by-@9808us.json,Projects/Foundations/Schemas/Docs-Topics/Z/Zeus/Zeus-Data-Mine/zeus-data-mine-001-zeus-by-@9808us.json,Zeus By @9808us,46,Zeus Data Mine,none,1,DE 
Foundations,Docs-Topics,zeus-data-mine-002-directional-movement-index-dmi-zeus-indicator.json,Projects/Foundations/Schemas/Docs-Topics/Z/Zeus/Zeus-Data-Mine/zeus-data-mine-002-directional-movement-index-dmi-zeus-indicator.json,Directional Movement Index (DMI) - Zeus Indicator,267,Zeus Data Mine,none,2,
Foundations,Docs-Topics,zeus-data-mine-004-ichimoku-cloud-zeus-indicator.json,Projects/Foundations/Schemas/Docs-Topics/Z/Zeus/Zeus-Data-Mine/zeus-data-mine-004-ichimoku-cloud-zeus-indicator.json,Ichimoku Cloud - Zeus Indicator,329,Zeus Data Mine,none,4,
Foundations,Docs-Topics,zeus-data-mine-005-wave-trend-zeus-indicator.json,Projects/Foundations/Schemas/Docs-Topics/Z/Zeus/Zeus-Data-Mine/zeus-data-mine-005-wave-trend-zeus-indicator.json,Wave Trend - Zeus Indicator,278,Zeus Data Mine,none,5,
Foundations,Docs-Topics,order-management-005-checking-exchange-events.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-005-checking-exchange-events.json,Checking Exchange Events,773,Order Management,none,5,RU 
Foundations,Docs-Topics,order-management-001-overview-of-the-management-issue.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-001-overview-of-the-management-issue.json,Overview of the Management Issue,299,Order Management,none,1,RU 
Foundations,Docs-Topics,order-management-009-simulating-check-of-events.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-009-simulating-check-of-events.json,Simulating Check of Events,103,Order Management,none,9,RU 
Foundations,Docs-Topics,order-management-003-opening-orders.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-003-opening-orders.json,Opening Orders,1009,Order Management,none,3,RU 
Foundations,Docs-Topics,order-management-002-reviewing-defined-orders.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-002-reviewing-defined-orders.json,Reviewing Defined Orders,372,Order Management,none,2,RU 
Foundations,Docs-Topics,order-management-007-canceling-orders.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-007-canceling-orders.json,Canceling Orders,274,Order Management,none,7,RU 
Foundations,Docs-Topics,order-management-008-maintaining-simulated-orders.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-008-maintaining-simulated-orders.json,Maintaining Simulated Orders,207,Order Management,none,8,RU 
Foundations,Docs-Topics,order-management-011-simulating-order-cancellations.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-011-simulating-order-cancellations.json,Simulating Order Cancellations,78,Order Management,none,11,RU 
Foundations,Docs-Topics,order-management-004-maintaining-live-orders.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-004-maintaining-live-orders.json,Maintaining Live Orders,217,Order Management,none,4,RU 
Foundations,Docs-Topics,order-management-006-syncing-with-the-exchange.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-006-syncing-with-the-exchange.json,Syncing With the Exchange,1603,Order Management,none,6,RU 
Foundations,Docs-Topics,order-management-010-simulating-sync-with-the-exchange.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-010-simulating-sync-with-the-exchange.json,Simulating Sync With the Exchange,1988,Order Management,none,10,RU 
Foundations,Docs-Topics,order-management-012-accounting.json,Projects/Foundations/Schemas/Docs-Topics/O/Order/Order-Management/order-management-012-accounting.json,Accounting,434,Order Management,none,12,RU 
Foundations,Docs-Topics,omega-one-data-mine-001-omega-one-overview.json,Projects/Foundations/Schemas/Docs-Topics/O/Omega/Omega-One-Data-Mine/omega-one-data-mine-001-omega-one-overview.json,Omega One - Overview,146,Omega One Data Mine,none,1,
Foundations,Docs-Topics,omega-one-data-mine-005-ALMA.json,Projects/Foundations/Schemas/Docs-Topics/O/Omega/Omega-One-Data-Mine/omega-one-data-mine-005-ALMA.json,Arnaud Legoux Moving Average (ALMA),259,Omega One Data Mine,none,5,
Foundations,Docs-Topics,omega-one-data-mine-006-Triple-ALMA.json,Projects/Foundations/Schemas/Docs-Topics/O/Omega/Omega-One-Data-Mine/omega-one-data-mine-006-Triple-ALMA.json,Triple Arnaud Legoux Moving Average (ALMA),212,Omega One Data Mine,none,6,
Foundations,Docs-Topics,omega-one-data-mine-008-Conservative-MA.json,Projects/Foundations/Schemas/Docs-Topics/O/Omega/Omega-One-Data-Mine/omega-one-data-mine-008-Conservative-MA.json,Conservative Moving Average,232,Omega One Data Mine,none,8,
Foundations,Docs-Topics,omega-one-data-mine-002-chaikin-oscillator.json,Projects/Foundations/Schemas/Docs-Topics/O/Omega/Omega-One-Data-Mine/omega-one-data-mine-002-chaikin-oscillator.json,Chaikin Oscillator,362,Omega One Data Mine,none,2,
Foundations,Docs-Topics,omega-one-data-mine-003-arps-slow-arps-fast.json,Projects/Foundations/Schemas/Docs-Topics/O/Omega/Omega-One-Data-Mine/omega-one-data-mine-003-arps-slow-arps-fast.json,ARPS Slow & ARPS Fast,620,Omega One Data Mine,none,3,
Foundations,Docs-Topics,omega-one-data-mine-007-EMA-Crossing.json,Projects/Foundations/Schemas/Docs-Topics/O/Omega/Omega-One-Data-Mine/omega-one-data-mine-007-EMA-Crossing.json,EMA Crossing,191,Omega One Data Mine,none,7,
Foundations,Docs-Topics,omega-one-data-mine-004-average-vs-average.json,Projects/Foundations/Schemas/Docs-Topics/O/Omega/Omega-One-Data-Mine/omega-one-data-mine-004-average-vs-average.json,Average VS Average,597,Omega One Data Mine,none,4,
Foundations,Docs-Topics,how-to-001-detach-and-attach-nodes.json,Projects/Foundations/Schemas/Docs-Topics/H/How/How-To/how-to-001-detach-and-attach-nodes.json,Detach and Attach Nodes,194,How To,none,1,RU EL 
Foundations,Docs-Topics,how-to-003-run-two-independent-installations-of-superalgos-in-parallel.json,Projects/Foundations/Schemas/Docs-Topics/H/How/How-To/how-to-003-run-two-independent-installations-of-superalgos-in-parallel.json,Run Two Independent Installations of Superalgos in Parallel,574,How To,none,3,RU 
Foundations,Docs-Topics,how-to-002-establish-and-remove-references.json,Projects/Foundations/Schemas/Docs-Topics/H/How/How-To/how-to-002-establish-and-remove-references.json,Establish and Remove References,185,How To,none,2,ES RU TR EL 
Foundations,Docs-Topics,how-to-debug-exchange-raw-data-sensor-bot-005-exchange-raw-data-start-debugging.json,Projects/Foundations/Schemas/Docs-Topics/H/How/How-To-Debug-Exchange-Raw-Data-Sensor-Bot/how-to-debug-exchange-raw-data-sensor-bot-005-exchange-raw-data-start-debugging.json,Exchange Raw Data - Start Debugging,557,How To Debug Exchange Raw Data Sensor Bot,none,5,RU 
Foundations,Docs-Topics,how-to-debug-exchange-raw-data-sensor-bot-006-exchange-raw-data-find-out-why-is-not-working.json,Projects/Foundations/Schemas/Docs-Topics/H/How/How-To-Debug-Exchange-Raw-Data-Sensor-Bot/how-to-debug-exchange-raw-data-sensor-bot-006-exchange-raw-data-find-out-why-is-not-working.json,Exchange Raw Data - Find Out Why Is Not Working,64,How To Debug Exchange Raw Data Sensor Bot,none,6,RU 
Foundations,Docs-Topics,how-to-debug-exchange-raw-data-sensor-bot-004-exchange-raw-data-locate-the-sensor-bot-code.json,Projects/Foundations/Schemas/Docs-Topics/H/How/How-To-Debug-Exchange-Raw-Data-Sensor-Bot/how-to-debug-exchange-raw-data-sensor-bot-004-exchange-raw-data-locate-the-sensor-bot-code.json,Exchange Raw Data - Locate The Sensor Bot Code,171,How To Debug Exchange Raw Data Sensor Bot,none,4,RU 
Foundations,Docs-Topics,how-to-debug-exchange-raw-data-sensor-bot-001-how-to-test-new-exchanges.json,Projects/Foundations/Schemas/Docs-Topics/H/How/How-To-Debug-Exchange-Raw-Data-Sensor-Bot/how-to-debug-exchange-raw-data-sensor-bot-001-how-to-test-new-exchanges.json,How to Test New Exchanges,505,How To Debug Exchange Raw Data Sensor Bot,none,1,TR RU 
Foundations,Docs-Topics,how-to-debug-exchange-raw-data-sensor-bot-003-exchange-raw-data-get-vs-code.json,Projects/Foundations/Schemas/Docs-Topics/H/How/How-To-Debug-Exchange-Raw-Data-Sensor-Bot/how-to-debug-exchange-raw-data-sensor-bot-003-exchange-raw-data-get-vs-code.json,Exchange Raw Data - Get VS Code,36,How To Debug Exchange Raw Data Sensor Bot,none,3,RU 
